Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
27273;21100390408;Bulgarian Astronomical Journal;journal;13145592, 13132709;0,120;Q4;7;19;44;571;6;42;0,11;30,05;-;0;0;Bulgaria;Eastern Europe;Institute of Astronomy and Rozhen NAO;2014-2025;Astronomy and Astrophysics (Q4);Physics and Astronomy
27274;24270;Cesko-Slovenska Dermatologie;journal;1805448X, 00090514;0,120;Q4;6;18;73;409;3;64;0,04;22,72;-;0;3;Czech Republic;Eastern Europe;Czech Medical Association J.E. Purkyne;1947-1956, 1959-2024;Dermatology (Q4);Medicine
27275;21101101213;Child's Health;journal;23071168, 22240551;0,120;Q4;4;74;229;2204;59;229;0,31;29,78;-;0;34;Ukraine;Eastern Europe;Zaslavsky Publishing House;2019-2024;Pediatrics, Perinatology and Child Health (Q4);Medicine
27276;25247;Chinese Journal of Pharmacology and Toxicology;journal;10003002;0,120;Q4;14;63;292;2444;58;292;0,17;38,79;-;0;20;China;Asiatic Region;Chinese Journal of Pharmacology and Toxicology;1986-2024;"Pharmacology (Q4); Toxicology (Q4)";Pharmacology, Toxicology and Pharmaceutics
27277;19900192554;Comparative Critical Studies;journal;17500109, 17441854;0,120;Q2;12;33;66;675;17;55;0,26;20,45;-;0;5;United Kingdom;Western Europe;Edinburgh University Press;2004-2024;"Literature and Literary Theory (Q2); Cultural Studies (Q3)";"Arts and Humanities; Social Sciences"
27278;21100932468;Counselling Psychology Review;journal;17572142, 23968672;0,120;Q4;4;16;29;458;12;24;0,67;28,63;-;0;3;United Kingdom;Western Europe;The British Psychological Society;2019-2024;"Applied Psychology (Q4); Clinical Psychology (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Psychology"
27279;21100199852;Crkva u Svijetu;journal;03524000;0,120;Q3;5;41;139;620;10;127;0,07;15,12;-;0;6;Croatia;Eastern Europe;Catholic Faculty of Theology, University of Split;2011-2024;Religious Studies (Q3);Arts and Humanities
27280;5800208016;Cuadernos de Filologia Clasica;journal;11319070, 19882637;0,120;Q2;5;16;79;1452;6;78;0,05;90,75;-;0;0;Spain;Western Europe;Editorial Complutense;2011-2024;"Classics (Q2); Linguistics and Language (Q3)";"Arts and Humanities; Social Sciences"
27281;21100843496;Cuadernos de Literatura;journal;01228102;0,120;Q2;5;9;82;390;11;76;0,10;43,33;-;0;1;Colombia;Latin America;Pontificia Universidad Javeriana;2017-2024;Literature and Literary Theory (Q2);Arts and Humanities
27282;21101196158;Devenir (Peru);journal;26164949, 23127562;0,120;Q3;3;19;55;422;8;54;0,08;22,21;-;0;9;Peru;Latin America;National University of Engineering Faculty of Architecture, Urban Planning and Arts;2019-2024;"Archeology (Q3); Archeology (arts and humanities) (Q3); History (Q3); Architecture (Q4)";"Arts and Humanities; Engineering; Social Sciences"
27283;5600153212;Durkheimian Studies;journal;17522307, 1362024X;0,120;Q3;7;0;22;0;3;22;0,00;0,00;-;0;0;United Kingdom;Western Europe;Berghahn Journals;2011-2015, 2017, 2020-2023;"Philosophy (Q3); Religious Studies (Q3); Anthropology (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
27284;5600156482;Dutch Crossing;journal;03096564;0,120;Q3;7;13;54;368;13;43;0,31;28,31;-;0;1;United Kingdom;Western Europe;Maney Publishing;2011-2025;"Arts and Humanities (miscellaneous) (Q3); Cultural Studies (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
27285;6500153123;Early Popular Visual Culture;journal;17460654;0,120;Q3;11;24;60;873;9;55;0,20;36,38;-;0;2;United Kingdom;Western Europe;Routledge;2009-2025;"Cultural Studies (Q3); History (Q3); Visual Arts and Performing Arts (Q3)";"Arts and Humanities; Social Sciences"
27286;21101186190;Eastern Ukrainian Medical Journal;journal;26644231, 26635909;0,120;Q4;3;106;98;2801;39;98;0,40;26,42;-;0;55;Ukraine;Eastern Europe;Sumy State University;2022-2024;Medicine (miscellaneous) (Q4);Medicine
27287;21100206610;Estudios de Linguistica del Espanol;journal;11398736;0,120;Q3;6;25;50;1115;10;49;0,12;44,60;-;0;5;Switzerland;Western Europe;University of Bern;2012, 2014-2018, 2020-2024;Linguistics and Language (Q3);Social Sciences
27288;21100804474;European Pharmaceutical Journal;journal;24536725;0,120;Q4;9;9;63;266;17;61;0,19;29,56;-;0;1;Germany;Western Europe;de Gruyter;2016-2025;Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4);Pharmacology, Toxicology and Pharmaceutics
27289;16355;Fizjoterapia Polska;journal;16420136, 20844328;0,120;Q4;12;281;351;9173;116;351;0,46;32,64;-;0;66;Poland;Eastern Europe;DJ Studio;2002-2003, 2005-2012, 2014-2024;Physical Therapy, Sports Therapy and Rehabilitation (Q4);Health Professions
27290;145599;Forum for Modern Language Studies;journal;00158518, 14716860;0,120;Q2;16;41;90;1658;16;90;0,18;40,44;-;0;1;United Kingdom;Western Europe;Oxford University Press;1965-2024;"Literature and Literary Theory (Q2); Linguistics and Language (Q3)";"Arts and Humanities; Social Sciences"
27291;21100818508;Fourrages;journal;04292766;0,120;Q4;15;0;75;0;13;74;0,09;0,00;-;0;0;France;Western Europe;Association Francaise pour la Production Fourragere;2008-2022;"Agronomy and Crop Science (Q4); Food Science (Q4)";Agricultural and Biological Sciences
27292;145485;Historiographia Linguistica;journal;15699781, 03025160;0,120;Q3;15;7;30;410;6;28;0,14;58,57;-;0;0;Netherlands;Western Europe;John Benjamins Publishing Company;1974-2024;"History (Q3); Linguistics and Language (Q3)";"Arts and Humanities; Social Sciences"
27293;19900193573;Hong Kong Journal of Radiology;journal;22236619, 23074620;0,120;Q4;10;31;133;588;18;127;0,07;18,97;-;0;13;China;Asiatic Region;Hong Kong Academy of Medicine Press;2011-2024;Radiology, Nuclear Medicine and Imaging (Q4);Medicine
27294;21100879002;IEEE International Pulsed Power Conference;conference and proceedings;21584915, 21584923;0,120;-;8;0;166;0;39;164;0,20;0,00;-;0;0;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;2017-2019, 2021, 2023;"Electrical and Electronic Engineering; Energy Engineering and Power Technology";"Energy; Engineering"
27295;21100253380;IEEE Workshop on Microelectronics and Electron Devices, WMED;conference and proceedings;19473834, 19473842;0,120;-;5;6;24;74;8;18;0,29;12,33;-;0;0;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;2013-2015, 2017, 2019, 2021-2024;"Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials; Hardware and Architecture";"Computer Science; Engineering; Materials Science"
27296;12754;International Journal of COMADEM;journal;13637681;0,120;Q4;14;0;74;0;18;74;0,29;0,00;-;0;0;United Kingdom;Western Europe;COMADEM International;2003-2023;"Bioengineering (Q4); Electrical and Electronic Engineering (Q4); Industrial and Manufacturing Engineering (Q4); Safety, Risk, Reliability and Quality (Q4); Signal Processing (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Chemical Engineering; Computer Science; Engineering"
27297;21100258625;International Journal of Diverse Identities;journal;23277866, 23278560;0,120;Q3;3;6;12;325;7;12;0,88;54,17;-;0;1;United States;Northern America;Common Ground Research Networks;2013-2025;"Cultural Studies (Q3); Anthropology (Q4); Gender Studies (Q4); Sociology and Political Science (Q4)";Social Sciences
27298;21100258613;International Journal of Literacies;journal;23270136, 2327266X;0,120;Q4;4;12;27;521;13;27;0,60;43,42;-;0;1;United States;Northern America;Common Ground Research Networks;2012-2025;Education (Q4);Social Sciences
27299;21101267542;Iranian Journal of Remote Sensing and GIS;journal;25886185, 20085966;0,120;Q4;3;32;85;1437;16;85;0,20;44,91;-;0;23;Iran;Middle East;Shahid Beheshti University;2020-2024;"Computers in Earth Sciences (Q4); Earth and Planetary Sciences (miscellaneous) (Q4); Geography, Planning and Development (Q4); Instrumentation (Q4)";"Earth and Planetary Sciences; Physics and Astronomy; Social Sciences"
27300;38604;Japanese Journal of Crop Science;journal;00111848, 13490990;0,120;Q4;26;26;118;317;15;109;0,09;12,19;-;0;9;Japan;Asiatic Region;Crop Science Society of Japan;1930-1944, 1947-2025;"Agronomy and Crop Science (Q4); Food Science (Q4); Genetics (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology"
27301;21100384312;Journal des Economistes et des Etudes Humaines;journal;21945799, 21531552;0,120;Q4;12;2;19;111;1;18;0,00;55,50;-;0;0;Germany;Western Europe;Walter de Gruyter GmbH;1995-1996, 1998-2004, 2009-2024;"Economics, Econometrics and Finance (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Economics, Econometrics and Finance; Social Sciences"
27302;21100231621;Journal of Coloproctology;journal;22379363;0,120;Q4;17;31;200;577;30;193;0,13;18,61;-;0;12;Germany;Western Europe;Georg Thieme Verlag;2011-2024;Gastroenterology (Q4);Medicine
27303;4000151903;Journal of Community Nursing;journal;02634465;0,120;Q4;13;84;224;1392;19;193;0,05;16,57;-;0;13;United Kingdom;Western Europe;P T M Publishers Ltd.;1998-2002, 2006-2024;Community and Home Care (Q4);Nursing
27304;21100199727;Journal of Computing and Information Technology;journal;13301136, 18463908;0,120;Q4;30;20;61;535;22;49;0,36;26,75;-;0;3;Croatia;Eastern Europe;University of Zagreb Faculty of Electrical Engineering and Computing;1996-2024;Computer Science (miscellaneous) (Q4);Computer Science
27305;27322;Journal of Ecumenical Studies;journal;00220558, 21623937;0,120;Q3;7;32;92;1445;13;87;0,10;45,16;-;0;1;United States;Northern America;University of Pennsylvania Press;1979, 2011-2024;Religious Studies (Q3);Arts and Humanities
27306;19700180532;Journal of Isfahan Medical School;journal;10277595, 1735854X;0,120;Q4;15;130;431;3771;76;431;0,18;29,01;-;0;55;Iran;Middle East;Isfahan University of Medical Sciences(IUMS);2006-2025;Medicine (miscellaneous) (Q4);Medicine
27307;21101184510;Journal of Mechanics of Continua and Mathematical Sciences;journal;24547190, 09738975;0,120;Q4;4;138;38;3613;15;38;0,39;26,18;-;0;30;India;Asiatic Region;Institute of Mechanics of Continua and Mathematical Sciences;2023-2025;"Engineering (miscellaneous) (Q4); Mathematics (miscellaneous) (Q4)";"Engineering; Mathematics"
27308;5700165614;Journal of Middle East Women's Studies;journal;15525864;0,120;Q3;15;29;100;1005;23;92;0,21;34,66;-;0;12;United States;Northern America;Duke University Press;2013-2024;"Cultural Studies (Q3); History (Q3); Gender Studies (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
27309;19700174910;Journal of Shanghai Jiaotong University (Medical Science);journal;16748115;0,120;Q4;9;190;714;6707;130;714;0,19;35,30;-;0;86;China;Asiatic Region;Editorial Department of Journal of Shanghai Second Medical University;2009-2024;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Medicine (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine"
27310;21101211210;Lesnoy Zhurnal;journal;05361036;0,120;Q4;2;90;87;2481;24;87;0,28;27,57;-;0;48;Russian Federation;Eastern Europe;Northern Arctic Federal University named after M V Lomonosov;2023-2024;Forestry (Q4);Agricultural and Biological Sciences
27311;21101041806;Meridians;journal;15478424, 15366936;0,120;Q4;6;28;79;997;30;73;0,47;35,61;-;0;9;United States;Northern America;Duke University Press;2019-2024;"Anthropology (Q4); Gender Studies (Q4); Social Sciences (miscellaneous) (Q4)";Social Sciences
27312;5800208590;Middle Eastern Literatures;journal;1475262X;0,120;Q2;10;7;44;405;7;38;0,17;57,86;-;0;1;United Kingdom;Western Europe;Routledge;2009-2025;Literature and Literary Theory (Q2);Arts and Humanities
27313;21101123266;Multinational Finance Journal;journal;10961879;0,120;Q4;3;1;12;44;3;12;0,00;44,00;-;0;0;Cyprus;Western Europe;Multinational Finance Society;2019-2022, 2024;Business, Management and Accounting (miscellaneous) (Q4);Business, Management and Accounting
27314;21100976122;Museum History Journal;journal;19369824, 19369816;0,120;Q3;8;7;25;59;5;23;0,14;8,43;-;0;0;United Kingdom;Western Europe;Taylor and Francis Ltd.;2008-2024;"Conservation (Q3); History (Q3); Museology (Q3)";Arts and Humanities
27315;19700174929;New Armenian Medical Journal;journal;18290825;0,120;Q4;9;38;170;1535;37;170;0,21;40,39;-;0;19;Armenia;Eastern Europe;Yerevan State Medical University;2009-2024;Medicine (miscellaneous) (Q4);Medicine
27316;21101216488;Nigerian Health Journal;journal;01899287, 2992345X;0,120;Q4;3;91;122;2549;19;120;0,14;28,01;-;0;58;Nigeria;Africa;;2020-2024;Medicine (miscellaneous) (Q4);Medicine
27317;21818;Nuncius / Istituto e museo di storia della scienza;journal;03947394, 18253911;0,120;Q4;10;32;78;2250;24;75;0,20;70,31;-;0;6;Netherlands;Western Europe;Brill Academic Publishers;1986-1988, 1990-2025;History and Philosophy of Science (Q4);Arts and Humanities
27318;4700152779;Nursing Made Incredibly Easy;journal;15522032, 15445186;0,120;Q3;9;47;173;553;28;126;0,16;11,77;-;0;6;United States;Northern America;Lippincott Williams and Wilkins Ltd.;2006-2025;"Nurse Assisting (Q3); Assessment and Diagnosis (Q4); Fundamentals and Skills (Q4); LPN and LVN (Q4)";Nursing
27319;21101107572;OphthaTherapy. Therapies in Ophthalmology;journal;23537175, 25439987;0,120;Q4;3;32;101;811;16;101;0,11;25,34;-;0;1;Poland;Eastern Europe;Medical Education;2019-2024;Ophthalmology (Q4);Medicine
27320;15767;Pediatriya - Zhurnal im G.N. Speranskogo;journal;0031403X, 19902182;0,120;Q4;10;116;512;3076;98;506;0,20;26,52;-;0;49;Russian Federation;Eastern Europe;Pediatria Ltd.;1945-1956, 1958-1993, 2016-2024;Pediatrics, Perinatology and Child Health (Q4);Medicine
27321;19460;Petroleum Processing and Petrochemicals;journal;10052399;0,120;Q4;14;242;705;3583;149;705;0,20;14,81;-;0;68;China;Asiatic Region;Research Institute of Petroleum Processing, SINOPEC;1996-2024;"Energy Engineering and Power Technology (Q4); Fuel Technology (Q4); Process Chemistry and Technology (Q4)";"Chemical Engineering; Energy"
27322;37485;Plains Anthropologist;journal;00320447;0,120;Q4;22;2;46;10;6;40;0,16;5,00;-;0;0;United Kingdom;Western Europe;Taylor and Francis Ltd.;1972-1973, 1978-1982, 1984-1986, 1989, 1996-2025;Anthropology (Q4);Social Sciences
27323;16400154767;Pomegranate;journal;17431735, 15280268;0,120;Q3;13;0;18;0;4;18;0,10;0,00;-;0;0;United Kingdom;Western Europe;Equinox Publishing Ltd;2004-2022;"Cultural Studies (Q3); Religious Studies (Q3)";"Arts and Humanities; Social Sciences"
27324;21101083163;Proceedings from the International Congress on Project Management and Engineering;conference and proceedings;26955067;0,120;-;4;199;533;4866;54;527;0,12;24,45;-;0;118;Spain;Western Europe;Asociacion Espanola de Direccion e Ingenieria de Proyectos (AEIPRO);2019-2024;"Business and International Management; Business, Management and Accounting (miscellaneous); Engineering (miscellaneous); Management of Technology and Innovation";"Business, Management and Accounting; Engineering"
27325;21100878565;Proceedings of the European Conference on Research Methods in Business and Management Studies;conference and proceedings;20490976, 20490968;0,120;-;8;37;107;933;42;101;0,24;25,22;-;0;20;United Kingdom;Western Europe;Academic Conferences and Publishing International Limited;2017, 2019-2024;"Business and International Management; Education; Strategy and Management";"Business, Management and Accounting; Social Sciences"
27326;21100888801;RAD Conference Proceedings;conference and proceedings;24664626;0,120;-;6;6;59;109;8;56;0,10;18,17;-;0;1;Serbia;Eastern Europe;RAD Association;2012, 2014-2017, 2019-2024;"Nuclear and High Energy Physics; Nuclear Energy and Engineering; Radiation; Radiology, Nuclear Medicine and Imaging; Safety, Risk, Reliability and Quality";"Energy; Engineering; Medicine; Physics and Astronomy"
27327;91247;Review of Clinical Pharmacology and Pharmacokinetics, International Edition;journal;10116583, 29451922;0,120;Q4;9;86;43;1677;15;43;0,42;19,50;-;0;34;Greece;Western Europe;PHARMAKON-Press;1989-2024;Pharmacology (medical) (Q4);Medicine
27328;28164;Revista Chilena de Obstetricia y Ginecologia;journal;07177526, 0048766X;0,120;Q4;15;70;203;1646;41;187;0,21;23,51;-;0;31;Chile;Latin America;Sociedad Chilena de Obstetricia y Ginecologia;1961-1962, 1964-1995, 2006-2024;Obstetrics and Gynecology (Q4);Medicine
27329;18955;Revista Cientifica de la Facultad de Veterinaria;journal;25219715, 07982259;0,120;Q4;15;153;312;5398;57;305;0,18;35,28;-;0;36;Venezuela;Latin America;Universidad del Zulia, Facultad de Ciencias Veterinarias;1997, 1999-2025;"Animal Science and Zoology (Q4); Food Science (Q4); Immunology and Microbiology (miscellaneous)  (Q4); Veterinary (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Immunology and Microbiology; Veterinary"
27330;21100930958;Revista del Jardin Botanico Nacional;journal;24105546, 02535696;0,120;Q4;4;0;43;0;9;42;0,26;0,00;-;0;0;Cuba;Latin America;Universidad de La Habana;2019-2023;"Ecology (Q4); Ecology, Evolution, Behavior and Systematics (Q4); Plant Science (Q4)";"Agricultural and Biological Sciences; Environmental Science"
27331;21101090844;Revista del Ministerio de Trabajo y Economia Social;journal;26604655, 26604647;0,120;Q4;2;0;119;0;12;111;0,10;0,00;-;0;0;Spain;Western Europe;Ministerio de Empleo y Seguridad Social;2020-2023;"Demography (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4); Law (Q4); Sociology and Political Science (Q4)";"Economics, Econometrics and Finance; Social Sciences"
27332;21101262339;Revista Historia Hoje;journal;18063993;0,120;Q4;1;40;131;928;4;110;0,03;23,20;-;0;8;Brazil;Latin America;Associacao Nacional de Historia;2020-2024;Education (Q4);Social Sciences
27333;21101178120;Revista Interdisciplinar de Ciencia Aplicada;journal;25253824;0,120;Q4;3;16;34;425;9;32;0,36;26,56;-;0;9;Brazil;Latin America;University of Caxias do Sul;2019, 2021-2024;Multidisciplinary (Q4);Multidisciplinary
27334;19700174984;Revista Portuguesa de Imunoalergologia;journal;08719721;0,120;Q4;7;22;77;362;9;58;0,10;16,45;-;0;4;Portugal;Western Europe;Sociedade Portuguesa de Alergologia e Imunologia Clinica;2009-2024;"Immunology (Q4); Immunology and Allergy (Q4)";"Immunology and Microbiology; Medicine"
