Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
11558;16931;American Sociologist;journal;00031232, 19364784;0,501;Q2;28;48;119;2524;139;108;1,18;52,58;-;0;6;United States;Northern America;Springer;1973-1975, 1978-1979, 1981, 1987-1996, 2002, 2004-2025;"Social Sciences (miscellaneous) (Q2); Sociology and Political Science (Q2)";Social Sciences
11559;21100255433;Applied Neuropsychology: Child;journal;21622973, 21622965;0,501;Q3;30;114;181;6536;356;180;1,87;57,33;-;4;23;United Kingdom;Western Europe;Taylor and Francis Ltd.;2012-2025;"Developmental and Educational Psychology (Q3); Neuropsychology and Physiological Psychology (Q3)";Psychology
11560;19900191701;Azania;journal;0067270X, 19455534;0,501;Q1;27;30;57;2347;69;53;1,10;78,23;-;0;3;United Kingdom;Western Europe;Routledge;1966-1994, 2010-2025;"Archeology (Q1); Archeology (arts and humanities) (Q1)";"Arts and Humanities; Social Sciences"
11561;19700173223;Clinical Medicine Insights: Arthritis and Musculoskeletal Disorders;journal;11795441;0,501;Q3;29;9;36;331;71;35;2,12;36,78;-;0;2;United Kingdom;Western Europe;SAGE Publications Ltd;2008, 2010-2024;"Immunology and Allergy (Q3); Rheumatology (Q3)";Medicine
11562;18523;Cytotechnology;journal;09209069, 15730778;0,501;Q3;80;60;152;2617;338;152;1,72;43,62;-;0;32;Netherlands;Western Europe;Springer;1987-2025;"Bioengineering (Q3); Biomedical Engineering (Q3); Biotechnology (Q3); Clinical Biochemistry (Q3); Cell Biology (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Engineering"
11563;17700156701;Environmental Progress and Sustainable Energy;journal;19447450, 19447442;0,501;Q2;81;269;704;13135;2039;700;2,90;48,83;-;0;192;United States;Northern America;John Wiley and Sons Inc;2009-2025;"Chemical Engineering (miscellaneous) (Q2); Environmental Engineering (Q2); Environmental Science (miscellaneous) (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2); Environmental Chemistry (Q3); Renewable Energy, Sustainability and the Environment (Q3)";"Chemical Engineering; Energy; Environmental Science"
11564;21100923472;Ethics and Human Research;journal;25782363, 25782355;0,501;Q2;36;26;78;951;125;73;1,45;36,58;-;0;6;United States;Northern America;John Wiley and Sons Inc;2019-2025;Health (social science) (Q2);Social Sciences
11565;21101251283;Frontiers in Nephrology;journal;28130626;0,501;Q2;7;67;119;2981;200;110;1,70;44,49;-;0;39;Switzerland;Western Europe;Frontiers Media SA;2021-2025;Nephrology (Q2);Medicine
11566;19700174974;Future Medicinal Chemistry;journal;17568919, 17568927;0,501;Q3;98;175;446;10018;1296;399;2,70;57,25;-;0;106;United Kingdom;Western Europe;Taylor and Francis Ltd.;2009-2025;"Drug Discovery (Q3); Molecular Medicine (Q3); Pharmacology (Q3)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
11567;21101096684;HighTech and Innovation Journal;journal;27239535;0,501;Q2;20;75;136;3444;610;136;5,42;45,92;-;0;32;Italy;Western Europe;Ital Publication;2020-2024;"Computer Science (miscellaneous) (Q2); Engineering (miscellaneous) (Q2)";"Computer Science; Engineering"
11568;28494;International Journal of Computer Mathematics;journal;00207160, 10290265;0,501;Q2;59;86;382;3123;628;381;1,63;36,31;-;0;5;United Kingdom;Western Europe;Taylor and Francis Ltd.;1964, 1968, 1971-1975, 1977-2025;"Applied Mathematics (Q2); Computational Theory and Mathematics (Q2); Computer Science Applications (Q2)";"Computer Science; Mathematics"
11569;3200147832;Journal of Building Physics;journal;17442591;0,501;Q2;45;40;88;1759;202;81;2,07;43,98;-;0;23;United Kingdom;Western Europe;SAGE Publications Ltd;2000-2025;"Building and Construction (Q2); Materials Science (miscellaneous) (Q2)";"Engineering; Materials Science"
11570;20500195044;Journal of Current Glaucoma Practice;journal;09740333, 09751947;0,501;Q2;22;30;105;829;137;95;1,23;27,63;-;0;1;India;Asiatic Region;Jaypee Brothers Medical Publishers (P) Ltd;2011-2024;Ophthalmology (Q2);Medicine
11571;21100890644;Journal of Money Laundering Control;journal;17587808, 13685201;0,501;Q1;33;86;192;3567;542;177;2,84;41,48;-;0;77;United Kingdom;Western Europe;Emerald Group Publishing Ltd.;1997-2025;"Law (Q1); Economics, Econometrics and Finance (miscellaneous) (Q2); Public Administration (Q2)";"Economics, Econometrics and Finance; Social Sciences"
11572;12837;Metrika;journal;1435926X, 00261335;0,501;Q2;48;70;135;2277;165;135;1,37;32,53;-;0;2;Germany;Western Europe;Springer Verlag;1958-2025;"Statistics and Probability (Q2); Statistics, Probability and Uncertainty (Q3)";"Decision Sciences; Mathematics"
11573;17462;Neuropsychoanalysis;journal;15294145, 20443978;0,501;Q3;30;12;58;391;52;30;1,09;32,58;-;0;1;United Kingdom;Western Europe;Taylor and Francis Ltd.;1999-2025;"Neuropsychology and Physiological Psychology (Q3); Neuroscience (miscellaneous) (Q3)";"Neuroscience; Psychology"
11574;16619;Plant Production Science;journal;13491008, 1343943X;0,501;Q2;65;28;128;1093;276;128;1,89;39,04;-;0;11;Japan;Asiatic Region;Taylor and Francis Ltd.;1998-2025;Agronomy and Crop Science (Q2);Agricultural and Biological Sciences
11575;19400157145;Porta Linguarum;journal;16977467;0,501;Q1;25;66;185;3201;406;167;2,30;48,50;-;0;12;Spain;Western Europe;Universidad de Granada;2008-2025;"Linguistics and Language (Q1); Education (Q2)";Social Sciences
11576;21101248945;Poultry;journal;26741164;0,501;Q2;8;34;59;1673;148;58;2,51;49,21;-;0;8;Switzerland;Western Europe;Multidisciplinary Digital Publishing Institute (MDPI);2022-2024;"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Food Animals (Q2); Veterinary (miscellaneous) (Q2)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Veterinary"
11577;54509;Reports of Practical Oncology and Radiotherapy;journal;15071367;0,501;Q2;39;88;350;2754;519;340;1,67;31,30;-;0;63;Poland;Eastern Europe;Via Medica;1998-2024;"Radiology, Nuclear Medicine and Imaging (Q2); Oncology (Q3); Cancer Research (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine"
11578;5700161790;Visual Communication;journal;14703572, 17413214;0,501;Q1;47;69;112;3206;249;106;1,95;46,46;-;0;21;United Kingdom;Western Europe;SAGE Publications Ltd;2002-2025;"Visual Arts and Performing Arts (Q1); Communication (Q2)";"Arts and Humanities; Social Sciences"
11579;19900192123;World Medical and Health Policy;journal;21532028, 19484682;0,501;Q3;25;62;123;3530;218;101;1,43;56,94;-;0;46;United States;Northern America;John Wiley and Sons Inc;2011-2025;Health Policy (Q3);Medicine
11580;19443;American Journal of Health-System Pharmacy;journal;10792082, 15352900;0,500;Q1;110;323;1116;5834;1397;912;1,28;18,06;-;0;66;United States;Northern America;American Society of Health-Systems Pharmacy;1995-2025;"Pharmacy (Q1); Health Policy (Q3); Medicine (miscellaneous) (Q3); Pharmacology (Q3)";"Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics"
11581;28199;Biomarkers;journal;13665804, 1354750X;0,500;Q3;77;62;241;3033;525;236;2,13;48,92;-;0;34;United Kingdom;Western Europe;Informa Healthcare;1996-2025;"Biochemistry (Q3); Clinical Biochemistry (Q3); Health, Toxicology and Mutagenesis (Q3); Medicine (miscellaneous) (Q3)";"Biochemistry, Genetics and Molecular Biology; Environmental Science; Medicine"
11582;21100854825;Current Trauma Reports;journal;21986096;0,500;Q2;16;10;57;643;110;57;2,23;64,30;-;0;4;Switzerland;Western Europe;Springer International Publishing AG;2015-2025;"Rehabilitation (Q2); Surgery (Q2); Orthopedics and Sports Medicine (Q3)";Medicine
11583;21101169080;Food Bioengineering;journal;27702081;0,500;Q2;7;34;64;2741;176;63;2,75;80,62;-;0;7;United States;Northern America;John Wiley and Sons Inc;2022-2024;"Food Science (Q2); Applied Microbiology and Biotechnology (Q3); Bioengineering (Q3); Biotechnology (Q3)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Immunology and Microbiology"
11584;21100242227;International Journal of Manufacturing, Materials, and Mechanical Engineering;journal;21561672, 21561680;0,500;Q2;16;4;31;90;75;31;0,82;22,50;-;0;0;United States;Northern America;IGI Publishing;2011-2025;"Mechanical Engineering (Q2); Mechanics of Materials (Q2)";Engineering
11585;21100873594;International Journal of Sport Communication;journal;19363907, 19363915;0,500;Q2;19;38;126;2469;311;120;2,71;64,97;-;0;7;United Kingdom;Western Europe;Human Kinetics Publishers Inc.;2018-2024;"Business and International Management (Q2); Communication (Q2); Tourism, Leisure and Hospitality Management (Q3)";"Business, Management and Accounting; Social Sciences"
11586;21101248689;Journal of Abdominal Wall Surgery;journal;28132092;0,500;Q2;5;44;56;1038;86;47;1,54;23,59;-;0;9;Switzerland;Western Europe;Frontiers Media SA;2022-2024;Surgery (Q2);Medicine
11587;25315;Journal of Drug Issues;journal;00220426, 19451369;0,500;Q2;62;88;123;5111;213;123;1,75;58,08;-;0;55;United States;Northern America;SAGE Publications Inc.;1971-2025;"Health (social science) (Q2); Medicine (miscellaneous) (Q3); Psychiatry and Mental Health (Q3); Public Health, Environmental and Occupational Health (Q3)";"Medicine; Social Sciences"
11588;12962;Journal of Intelligent Systems;journal;03341860, 2191026X;0,500;Q2;35;102;259;3913;992;258;3,76;38,36;-;0;37;Germany;Western Europe;Walter de Gruyter GmbH;1991-2002, 2004-2025;"Information Systems (Q2); Software (Q2); Artificial Intelligence (Q3)";Computer Science
11589;16802;Journal of Manual and Manipulative Therapy;journal;10669817, 20426186;0,500;Q2;51;76;140;3653;299;116;1,99;48,07;-;3;8;United Kingdom;Western Europe;Maney Publishing;1993-2025;Physical Therapy, Sports Therapy and Rehabilitation (Q2);Health Professions
11590;29629;Journal of Morphology;journal;03622525, 10974687;0,500;Q2;87;106;323;7210;507;320;1,51;68,02;-;0;7;United States;Northern America;"John Wiley &amp; Sons Inc.";1887-1901, 1903, 1908-2025;"Animal Science and Zoology (Q2); Developmental Biology (Q3)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology"
11591;21100970311;Journal of Nondestructive Evaluation, Diagnostics and Prognostics of Engineering Systems;journal;25723901, 25723898;0,500;Q2;18;25;97;889;239;96;2,25;35,56;-;0;2;United States;Northern America;The American Society of Mechanical Engineers(ASME);2018-2024;"Civil and Structural Engineering (Q2); Mechanics of Materials (Q2); Safety, Risk, Reliability and Quality (Q2)";Engineering
11592;17720;North American Journal of Fisheries Management;journal;15488675, 02755947;0,500;Q2;85;105;435;6109;608;433;1,38;58,18;-;2;46;United States;Northern America;Oxford University Press;1981-2024;"Aquatic Science (Q2); Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Management, Monitoring, Policy and Law (Q3)";"Agricultural and Biological Sciences; Environmental Science"
11593;21100202150;Operations Research for Health Care;journal;22116923;0,500;Q2;38;8;39;415;89;37;2,15;51,88;-;0;0;United Kingdom;Western Europe;Elsevier B.V.;2012-2025;"Health Professions (miscellaneous) (Q2); Oral Surgery (Q2); Otorhinolaryngology (Q2); Surgery (Q2); Management Science and Operations Research (Q3); Medicine (miscellaneous) (Q3)";"Decision Sciences; Dentistry; Health Professions; Medicine"
11594;16485;Panminerva Medica;journal;18271898, 00310808;0,500;Q3;43;101;386;2337;345;159;0,88;23,14;-;0;36;Italy;Western Europe;Edizioni Minerva Medica;1959-2024;Medicine (miscellaneous) (Q3);Medicine
11595;19752;Reumatologia;journal;00346233, 20849834;0,500;Q3;30;73;209;2353;371;180;1,64;32,23;-;0;12;Poland;Eastern Europe;Termedia Publishing House Ltd.;1960-1961, 1963-2024;"Immunology (Q3); Immunology and Allergy (Q3); Rheumatology (Q3)";"Immunology and Microbiology; Medicine"
11596;21100943538;Revista Internacional de Educacion para la Justicia Social;journal;22543139;0,500;Q2;20;35;79;1636;125;78;1,81;46,74;-;1;29;Spain;Western Europe;Universidad Autonoma de Madrid;2012-2024;"Education (Q2); Sociology and Political Science (Q2)";Social Sciences
11597;18825;Sao Paulo Medical Journal;journal;15163180, 18069460;0,500;Q3;50;79;278;2621;414;256;1,57;33,18;-;0;43;Brazil;Latin America;Associacao Paulista de Medicina;1994-2025;Medicine (miscellaneous) (Q3);Medicine
11598;21101082425;Surgery Open Science;journal;25898450;0,500;Q2;11;142;225;3967;329;216;1,45;27,94;-;0;68;Netherlands;Western Europe;Elsevier B.V.;2019-2025;Surgery (Q2);Medicine
11599;19200157114;African Invertebrates;journal;16815556;0,499;Q2;19;17;37;535;35;35;1,00;31,47;-;0;2;South Africa;Africa;Pensoft Publishers;2008-2025;"Animal Science and Zoology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Insect Science (Q2); Paleontology (Q2)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
11600;16789;Analytical Biochemistry;journal;10960309, 00032697;0,499;Q3;209;195;780;8956;2234;777;2,77;45,93;-;0;47;United States;Northern America;Academic Press Inc.;1960-2025;"Biochemistry (Q3); Biophysics (Q3); Molecular Biology (Q3); Cell Biology (Q4)";Biochemistry, Genetics and Molecular Biology
11601;21101077305;Asian Association of Open Universities Journal;journal;24146994, 18583431;0,499;Q2;21;23;62;1078;235;62;3,12;46,87;-;0;16;United Kingdom;Western Europe;Emerald Group Publishing Ltd.;2005-2006, 2008-2025;"Education (Q2); Social Sciences (miscellaneous) (Q2)";Social Sciences
11602;29075;Cambridge Quarterly of Healthcare Ethics;journal;09631801, 14692147;0,499;Q2;44;107;189;5168;322;164;1,63;48,30;-;0;33;United Kingdom;Western Europe;Cambridge University Press;1992-2025;"Health (social science) (Q2); Issues, Ethics and Legal Aspects (Q2); Health Policy (Q3)";"Medicine; Nursing; Social Sciences"
11603;21101170302;C-Journal of Carbon Research;journal;23115629;0,499;Q2;14;108;199;6505;647;198;3,25;60,23;-;0;42;Switzerland;Western Europe;Multidisciplinary Digital Publishing Institute (MDPI);2022-2024;Environmental Science (miscellaneous) (Q2);Environmental Science
11604;11700154612;Cold Spring Harbor Protocols;journal;19403402, 15596095;0,499;Q2;71;128;318;2434;270;313;0,83;19,02;-;0;12;United States;Northern America;Cold Spring Harbor Laboratory Press;2008-2025;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2);Biochemistry, Genetics and Molecular Biology
11605;21101140341;CSIAM Transactions on Applied Mathematics;journal;27080560, 27080579;0,499;Q2;13;19;92;641;100;91;0,89;33,74;-;0;0;Hong Kong;Asiatic Region;Global Science Press;2020-2024;Applied Mathematics (Q2);Mathematics
11606;20328;Ecoscience;journal;11956860;0,499;Q2;79;15;74;1025;112;73;1,30;68,33;-;0;10;United Kingdom;Western Europe;Taylor and Francis Ltd.;1994-2024;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)";"Agricultural and Biological Sciences; Environmental Science"
11607;21100293800;Electronics;journal;14505843;0,499;Q2;12;7;30;132;21;25;0,67;18,86;-;0;1;Bosnia and Herzegovina;Eastern Europe;Faculty of Electrical Engineering Banja Luka;2012-2024;Electrical and Electronic Engineering (Q2);Engineering
11608;21100811729;Ethics, Medicine and Public Health;journal;23525533, 23525525;0,499;Q3;19;52;288;768;269;162;0,73;14,77;-;0;19;France;Western Europe;Elsevier Masson s.r.l.;2015-2025;Health Policy (Q3);Medicine
11609;21100416511;Ethnobiology and Conservation;journal;22384782;0,499;Q1;22;29;92;2042;173;91;2,03;70,41;-;1;19;Brazil;Latin America;Universidade Federal Rural de Pernambuco;2012-2025;"Anthropology (Q1); Animal Science and Zoology (Q2); Ecology (Q2); Nature and Landscape Conservation (Q2); Plant Science (Q2)";"Agricultural and Biological Sciences; Environmental Science; Social Sciences"
11610;20794;Human Antibodies;journal;10932607, 1875869X;0,499;Q3;29;27;55;1049;96;55;1,41;38,85;-;0;16;Netherlands;Western Europe;SAGE Publications Ltd;1990-1997, 1999-2013, 2015-2024;"Immunology (Q3); Immunology and Allergy (Q3); Medicine (miscellaneous) (Q3)";"Immunology and Microbiology; Medicine"
11611;20430;International Journal of Acarology;journal;01647954;0,499;Q2;36;75;226;2843;232;226;0,99;37,91;-;0;11;United Kingdom;Western Europe;Taylor and Francis Ltd.;1975-2025;Insect Science (Q2);Agricultural and Biological Sciences
11612;28436;Journal of Atmospheric and Solar-Terrestrial Physics;journal;13646826;0,499;Q2;106;162;367;8714;804;366;2,07;53,79;-;0;31;United Kingdom;Western Europe;Elsevier Ltd;1997-2025;"Geophysics (Q2); Atmospheric Science (Q3); Space and Planetary Science (Q3)";Earth and Planetary Sciences
11613;21100456777;Journal of Demographic Economics;journal;20540892, 20540906;0,499;Q2;18;39;70;2180;132;68;1,04;55,90;-;3;28;United Kingdom;Western Europe;Cambridge University Press;2015-2025;"Demography (Q2); Economics and Econometrics (Q2); Geography, Planning and Development (Q2)";"Economics, Econometrics and Finance; Social Sciences"
11614;21100205972;Journal of Healthcare Engineering;journal;20402295, 20402309;0,499;Q2;69;1;1212;30;4304;1211;3,53;30,00;-;0;0;United Kingdom;Western Europe;John Wiley and Sons Ltd;2010-2024;"Surgery (Q2); Biomedical Engineering (Q3); Biotechnology (Q3); Health Informatics (Q3)";"Biochemistry, Genetics and Molecular Biology; Engineering; Medicine"
11615;21100898991;Modern Stochastics: Theory and Applications;journal;23516046, 23516054;0,499;Q2;8;24;62;523;60;62;1,07;21,79;-;0;0;Lithuania;Eastern Europe;VTeX;2018-2025;"Modeling and Simulation (Q2); Statistics and Probability (Q2); Statistics, Probability and Uncertainty (Q3)";"Decision Sciences; Mathematics"
